Fighter,Wins,WinsByKO,WinsBySubmission,WinsByDecision,Losses,HeightCms,ReachCms,AvgSigStrLanded,AvgTDLanded,AvgSigStrPct,AvgSubAtt,Stance,WeightLbs,Age,KoPct,SubPct,DecPct,AvgRounds,Elo,OpponentElo,SigStrAbsorbed,CurrentWinStreak,FinishL5,LossesByKO,LossesBySub,LossesByDec,WinPct,TotalRoundsFought
Chris Daukaus,4,4,0,0,3,190.5,193.04,6.05,0.0,0.5,0.0,Orthodox,205,33,1.0,0.0,0.0,1.2857142857142858,1493.6789751445117,1512.8858776730551,4.64,0,5.0,3.0,0.0,0.0,0.5714285714285714,9
Tafon Nchukwi,3,1,0,2,3,182.88,195.58,5.57,0.76,0.52,0.0,Orthodox,185,28,0.3333333333333333,0.0,0.6666666666666666,2.5,1476.815319069127,1496.9583191680474,4.11,0,0.0,2.0,0.0,0.0,0.5,15
JP Buys,1,0,1,0,4,165.1,170.18,1.88,1.55,0.39,2.3,Orthodox,135,27,0.0,1.0,0.0,1.8,1445.4025684303526,1491.822078076913,3.02,0,0.0,2.0,0.0,1.0,0.2,9
Josh Parisian,4,3,0,1,3,193.04,200.66,4.55,0.98,0.48,0.2,Orthodox,265,34,0.75,0.0,0.25,2.2857142857142856,1479.08953956843,1493.0782592106864,4.81,0,2.5,1.0,0.0,2.0,0.5714285714285714,16
Martin Buday,4,1,0,3,0,193.04,195.58,4.84,0.21,0.53,0.2,Orthodox,265,31,0.25,0.0,0.75,2.5,1537.5121294069272,1489.0110560610954,5.4,4,0.0,0.0,0.0,0.0,1.0,10
Tatiana Suarez,6,1,3,2,0,165.1,167.64,4.27,6.2,0.63,0.9,Southpaw,115,32,0.1666666666666666,0.5,0.3333333333333333,2.1666666666666665,1512.5127063036682,1501.065482585751,1.38,6,5.0,0.0,0.0,0.0,1.0,13
Tanner Boser,4,3,0,1,5,187.96,190.5,4.7,0.0,0.52,0.0,Orthodox,205,32,0.75,0.0,0.25,2.333333333333333,1507.1276851413702,1492.0167240683109,2.75,0,3.75,1.0,0.0,3.0,0.4444444444444444,21
Aleksa Camur,2,1,0,1,2,185.42,187.96,4.73,0.46,0.57,0.0,Orthodox,205,27,0.5,0.0,0.5,2.75,1475.431466661023,1502.3758950471235,4.26,0,0.0,0.0,0.0,2.0,0.5,11
Jeremiah Wells,4,2,1,1,0,175.26,187.96,2.41,3.08,0.43,0.8,Switch,170,36,0.5,0.25,0.25,1.75,1561.115656696575,1519.6615783685909,1.14,4,3.75,0.0,0.0,0.0,1.0,7
Jan Blachowicz,12,5,2,5,6,187.96,198.12,3.41,1.09,0.5,0.3,Orthodox,205,40,0.4166666666666667,0.1666666666666666,0.4166666666666667,3.0,1576.1959742638944,1525.9410079984902,2.91,1,4.0,0.0,1.0,0.0,0.6666666666666666,54
CJ Vergara,3,2,0,1,2,167.64,172.72,5.24,0.0,0.57,0.2,Orthodox,125,32,0.6666666666666666,0.0,0.3333333333333333,2.2,1500.8958162753383,1485.8114683390456,5.01,1,2.5,0.0,1.0,1.0,0.6,11
Vinicius Salvador,1,1,0,0,1,170.18,177.8,5.48,0.36,0.43,0.0,Southpaw,135,27,1.0,0.0,0.0,2.5,1485.3794026648782,1504.8427784215346,6.05,0,0.0,0.0,0.0,1.0,0.5,5
Julija Stoliarenko,1,0,1,0,5,170.18,167.64,2.49,0.93,0.39,1.7,Orthodox,125,30,0.0,1.0,0.0,2.333333333333333,1457.566632281393,1512.7028576286502,4.56,0,5.0,1.0,1.0,1.0,0.1666666666666666,14
Jai Herbert,2,1,0,1,3,185.42,195.58,3.16,0.5,0.42,0.0,Orthodox,155,35,0.5,0.0,0.5,2.8,1488.4910937449365,1505.6476427690886,3.15,1,2.5,2.0,1.0,0.0,0.4,14
Davey Grant,6,3,1,2,5,172.72,175.26,4.77,1.26,0.42,0.2,Orthodox,135,37,0.5,0.1666666666666666,0.3333333333333333,2.636363636363636,1545.2227992393955,1513.4061105385415,3.82,2,5.0,0.0,0.0,2.0,0.5454545454545454,29
Daniel Marcos,2,1,0,1,0,170.18,175.26,5.94,0.25,0.52,0.0,Orthodox,135,30,0.5,0.0,0.5,2.5,1519.15770909729,1515.2910238554075,3.7,2,5.0,0.0,0.0,0.0,1.0,5
Danny Roberts,7,3,1,3,6,185.42,187.96,3.18,0.24,0.39,0.2,Southpaw,170,36,0.4285714285714285,0.1428571428571428,0.4285714285714285,2.076923076923077,1477.37001132029,1515.3827469788496,3.73,0,0.0,1.0,0.0,1.0,0.5384615384615384,27
Jonny Parsons,1,0,0,1,0,175.26,175.26,4.65,0.0,0.44,0.0,Orthodox,170,31,0.0,0.0,1.0,3.0,1500.0,1477.37001132029,4.89,1,0.0,0.0,0.0,0.0,1.0,3
Marc Diakiese,7,2,0,5,6,177.8,185.42,2.54,3.29,0.4,0.0,Orthodox,155,30,0.2857142857142857,0.0,0.7142857142857143,2.6153846153846154,1501.745250200168,1504.0118445525443,2.64,0,0.0,0.0,1.0,2.0,0.5384615384615384,34
Jamal Pogues,3,0,0,3,0,190.5,195.58,3.36,2.4,0.44,0.0,Orthodox,205,27,0.0,0.0,1.0,3.0,1514.7333403863702,1496.9114399774,4.25,3,0.0,0.0,0.0,0.0,1.0,9
Makhmud Muradov,3,2,0,1,2,187.96,190.5,4.21,3.03,0.43,0.2,Orthodox,185,33,0.6666666666666666,0.0,0.3333333333333333,2.8,1504.7820866184595,1500.3707665038846,2.56,0,2.5,0.0,1.0,1.0,0.6,14
Bryan Barberena,9,4,1,4,8,182.88,182.88,5.35,0.13,0.48,0.3,Southpaw,185,34,0.4444444444444444,0.1111111111111111,0.4444444444444444,2.4705882352941178,1500.02759500688,1493.1942513780848,4.74,0,1.25,1.0,2.0,0.0,0.5294117647058824,42
Ketlen Vieira,7,0,1,6,3,172.72,172.72,3.04,1.51,0.41,0.6,Orthodox,135,31,0.0,0.1428571428571428,0.8571428571428571,3.1,1516.8813894136183,1523.0646779957333,3.92,0,0.0,0.0,0.0,2.0,0.7,31
Pannie Kianzad,5,0,0,5,3,170.18,167.64,4.88,0.41,0.49,0.1,Orthodox,135,31,0.0,0.0,1.0,2.875,1530.4181250966933,1510.7700962955685,3.75,1,0.0,0.0,0.0,2.0,0.625,23
Albert Duraev,3,0,1,2,1,180.34,190.5,2.99,1.97,0.4,0.6,Orthodox,185,34,0.0,0.3333333333333333,0.6666666666666666,2.25,1506.8128247802683,1518.0892849612824,3.01,1,0.0,1.0,0.0,0.0,0.75,9
Chelsea Chandler,1,1,0,0,0,172.72,172.72,3.53,0.91,0.45,0.0,Southpaw,135,32,1.0,0.0,0.0,1.0,1518.632023829436,1507.659879904249,3.06,1,5.0,0.0,0.0,0.0,1.0,1
Nazim Sadykhov,2,2,0,0,0,177.8,175.26,4.94,1.71,0.48,0.3,Southpaw,155,29,1.0,0.0,0.0,3.0,1519.093439257848,1492.94289748335,5.72,2,5.0,0.0,0.0,0.0,1.0,6
Tucker Lutz,3,0,0,3,2,172.72,182.88,3.74,1.99,0.46,0.2,Orthodox,145,29,0.0,0.0,1.0,2.8,1486.332094937287,1501.5597704216418,3.25,0,0.0,0.0,1.0,1.0,0.6,14
Melsik Baghdasaryan,3,1,0,2,1,175.26,177.8,5.28,0.0,0.61,0.0,Southpaw,145,31,0.3333333333333333,0.0,0.6666666666666666,2.5,1521.318772221441,1502.9022845171205,3.06,0,2.5,0.0,1.0,0.0,0.75,10
Marcin Prachnio,3,1,0,2,4,190.5,187.96,5.57,0.15,0.54,0.0,Orthodox,205,34,0.3333333333333333,0.0,0.6666666666666666,2.0,1512.8151277248458,1492.85539066859,3.25,1,1.6666666666666667,1.0,0.0,1.0,0.4285714285714285,14
Kamuela Kirk,1,0,0,1,2,177.8,190.5,3.22,1.5,0.5,1.2,Switch,155,29,0.0,0.0,1.0,2.6666666666666665,1502.0556353974016,1496.084142066694,5.87,0,0.0,0.0,1.0,0.0,0.3333333333333333,8
Damir Ismagulov,5,0,0,5,1,177.8,187.96,3.36,1.0,0.42,0.0,Orthodox,155,32,0.0,0.0,1.0,3.0,1524.3403210420809,1526.3534464582922,2.44,0,0.0,0.0,0.0,1.0,0.8333333333333334,18
Josh Emmett,9,3,0,6,3,167.64,177.8,4.04,0.91,0.36,0.1,Orthodox,145,38,0.3333333333333333,0.0,0.6666666666666666,2.6666666666666665,1544.396601303711,1526.8677807351603,4.66,0,1.25,0.0,1.0,0.0,0.75,32
Maycee Barber,8,4,0,4,2,165.1,165.1,4.7,1.44,0.53,0.1,Switch,125,25,0.5,0.0,0.5,2.6,1551.4384145204524,1509.116559882043,2.72,4,1.0,0.0,0.0,1.0,0.8,26
Phil Rowe,4,4,0,0,1,190.5,203.2,3.65,0.7,0.49,0.3,Orthodox,170,32,1.0,0.0,0.0,2.6,1554.8724109639186,1500.9166347870273,4.32,3,5.0,0.0,0.0,0.0,0.8,13
Wellington Turman,3,0,1,2,4,182.88,182.88,3.23,1.55,0.51,0.8,Orthodox,170,26,0.0,0.3333333333333333,0.6666666666666666,2.2857142857142856,1469.58484769564,1502.4512409663828,4.17,0,2.5,1.0,0.0,2.0,0.4285714285714285,16
Marvin Vettori,9,0,2,7,4,182.88,187.96,4.56,1.66,0.45,0.5,Southpaw,185,29,0.0,0.2222222222222222,0.7777777777777778,3.5384615384615383,1564.480439214522,1522.2334130582578,4.24,1,1.0,0.0,0.0,2.0,0.6923076923076923,46
Lucas Almeida,1,1,0,0,1,180.34,180.34,4.94,0.0,0.43,0.0,Orthodox,145,32,1.0,0.0,0.0,3.0,1520.0484036621522,1517.2223736557048,5.29,1,5.0,0.0,0.0,0.0,0.5,6
Zac Pauga,1,0,0,1,1,187.96,193.04,4.46,0.38,0.62,0.0,Orthodox,205,35,0.0,0.0,1.0,2.5,1494.429399730877,1483.9453786662332,2.72,1,0.0,1.0,0.0,0.0,0.5,5
Modestas Bukauskas,2,1,0,1,3,190.5,198.12,3.21,0.38,0.42,0.2,Switch,205,29,0.5,0.0,0.5,2.0,1485.0589723726162,1495.6736236478448,3.87,1,2.5,2.0,0.0,1.0,0.4,10
Amanda Nunes,16,8,3,5,3,172.72,175.26,4.55,2.73,0.51,0.7,Orthodox,135,35,0.5,0.1875,0.3125,2.3684210526315788,1547.977122797415,1518.898807146493,2.62,1,2.5,0.0,1.0,0.0,0.8421052631578947,45
Miranda Maverick,4,1,1,2,2,160.02,165.1,3.59,2.43,0.45,0.3,Southpaw,125,25,0.25,0.25,0.5,2.5,1522.6623827169449,1496.7712959052576,2.62,2,2.5,0.0,0.0,2.0,0.6666666666666666,15
Aoriqileng,2,1,0,1,2,170.18,175.26,5.31,1.45,0.5,0.0,Orthodox,135,29,0.5,0.0,0.5,2.5,1518.4013110905423,1496.9166753957793,5.56,2,2.5,0.0,0.0,1.0,0.5,10
Blake Bilder,2,0,1,1,0,172.72,172.72,3.81,0.31,0.48,0.6,Switch,145,32,0.0,0.5,0.5,2.0,1513.5308480310966,1473.7670860276944,4.54,2,0.0,0.0,0.0,0.0,1.0,4
Diana Belbita,1,0,0,1,3,170.18,172.72,6.54,0.91,0.42,0.0,Orthodox,115,26,0.0,0.0,1.0,2.5,1472.4056294625225,1484.7201197511877,6.43,0,0.0,0.0,1.0,2.0,0.25,10
Maria Oliveira,1,0,0,1,3,167.64,175.26,5.03,0.95,0.38,0.0,Orthodox,115,26,0.0,0.0,1.0,2.5,1479.699175242543,1485.5678258857663,5.76,0,0.0,0.0,0.0,2.0,0.25,10
Victor Altamirano,3,1,0,2,1,172.72,177.8,4.55,3.43,0.57,0.0,Switch,125,32,0.3333333333333333,0.0,0.6666666666666666,2.5,1523.4103379028527,1494.304557364018,3.99,2,2.5,0.0,0.0,1.0,0.75,10
Abubakar Nurmagomedov,2,0,0,2,1,180.34,182.88,2.78,1.25,0.53,0.0,Orthodox,170,33,0.0,0.0,1.0,2.333333333333333,1528.0885442384276,1492.122922952071,2.61,2,0.0,0.0,0.0,0.0,0.6666666666666666,7
Elizeu Zaleski dos Santos,9,3,1,5,3,180.34,185.42,4.3,0.71,0.42,0.5,Orthodox,170,36,0.3333333333333333,0.1111111111111111,0.5555555555555556,2.583333333333333,1506.3687688562125,1520.74200910722,3.33,1,0.0,0.0,0.0,1.0,0.75,31
Daniel Santos,1,1,0,0,1,170.18,170.18,4.26,1.9,0.37,0.0,Orthodox,135,28,1.0,0.0,0.0,2.5,1506.885922281859,1504.0848146189248,5.12,1,5.0,0.0,0.0,1.0,0.5,5
Johnny Munoz,2,0,1,1,2,175.26,180.34,2.44,2.4,0.36,1.8,Orthodox,135,30,0.0,0.5,0.5,2.25,1494.2127261504054,1499.8061498233033,2.66,1,2.5,1.0,0.0,1.0,0.5,9
Maxim Grishin,2,1,0,1,2,190.5,198.12,3.26,0.21,0.52,0.0,Orthodox,205,39,0.5,0.0,0.5,2.75,1507.4666482610205,1508.389785307602,2.27,1,2.5,0.0,0.0,2.0,0.5,11
Emily Ducote,1,0,0,1,1,157.48,160.02,7.45,0.2,0.52,0.0,Orthodox,115,29,0.0,0.0,1.0,3.0,1500.4344150447398,1512.5895454931208,7.98,0,0.0,0.0,0.0,1.0,0.5,6
Diego Ferreira,8,3,2,3,5,175.26,187.96,5.04,0.96,0.39,0.6,Orthodox,155,38,0.375,0.25,0.375,2.1538461538461537,1467.3708485279603,1511.061704053502,3.42,0,0.0,2.0,0.0,1.0,0.6153846153846154,28
Ilir Latifi,9,3,2,4,6,177.8,185.42,2.05,2.11,0.45,0.3,Orthodox,230,40,0.3333333333333333,0.2222222222222222,0.4444444444444444,2.066666666666667,1493.6539920990422,1511.5577953495226,2.93,2,0.0,1.0,0.0,1.0,0.6,31
Victoria Leonardo,2,1,0,1,2,165.1,162.56,3.22,1.57,0.38,0.0,Orthodox,125,33,0.5,0.0,0.5,2.25,1477.102341736772,1504.494863938041,4.7,1,0.0,2.0,0.0,0.0,0.5,9
Matt Brown,16,12,2,2,13,182.88,190.5,3.76,1.68,0.55,1.3,Orthodox,170,42,0.75,0.125,0.125,2.2758620689655173,1479.4355069055434,1502.2672044115116,2.92,0,5.0,1.0,0.0,2.0,0.5517241379310345,66
Chase Sherman,4,3,0,1,10,193.04,198.12,6.04,0.09,0.45,0.0,Orthodox,250,33,0.75,0.0,0.25,2.357142857142857,1473.1348188729037,1506.365394132095,6.65,0,5.0,0.0,2.0,3.0,0.2857142857142857,33
Cody Stamann,7,1,0,6,4,167.64,162.56,4.35,2.22,0.47,0.0,Orthodox,135,33,0.1428571428571428,0.0,0.8571428571428571,2.8181818181818183,1510.183917822066,1507.2423063022543,3.63,2,1.6666666666666667,0.0,1.0,2.0,0.6363636363636364,31
Gabe Green,2,1,0,1,2,177.8,185.42,6.28,0.83,0.45,0.3,Switch,155,30,0.5,0.0,0.5,2.75,1506.565945204928,1514.5029418708566,6.95,0,2.5,0.0,0.0,2.0,0.5,11
Devin Clark,8,1,0,7,7,182.88,190.5,3.03,2.17,0.54,0.1,Orthodox,205,33,0.125,0.0,0.875,2.466666666666667,1505.693202616774,1503.5185620031275,2.95,1,1.25,1.0,2.0,1.0,0.5333333333333333,37
Joseph Holmes,2,0,2,0,2,193.04,203.2,2.88,1.49,0.53,0.8,Orthodox,185,27,0.0,1.0,0.0,2.0,1483.842992027525,1482.8278816898628,3.08,0,5.0,0.0,1.0,1.0,0.5,8
Ricky Glenn,4,1,0,3,3,182.88,177.8,3.79,0.72,0.42,0.4,Southpaw,170,34,0.25,0.0,0.75,3.142857142857143,1518.8499774443092,1480.545319789292,4.1,1,5.0,0.0,0.0,0.0,0.5714285714285714,22
Karol Rosa,5,0,0,5,1,165.1,170.18,6.49,1.2,0.56,0.0,Orthodox,135,28,0.0,0.0,1.0,3.0,1511.3099598266024,1502.7490686807646,4.17,1,2.5,0.0,0.0,1.0,0.8333333333333334,18
Batgerel Danaa,3,3,0,0,3,170.18,177.8,5.38,0.52,0.36,0.0,Orthodox,135,33,1.0,0.0,0.0,1.8333333333333333,1485.5474342489404,1508.1428922757086,4.21,0,5.0,1.0,0.0,1.0,0.5,11
TJ Brown,4,0,2,2,3,175.26,182.88,3.37,3.41,0.44,1.3,Switch,145,32,0.0,0.5,0.5,2.857142857142857,1496.560556749529,1497.23368227156,2.89,1,1.6666666666666667,0.0,1.0,2.0,0.5714285714285714,20
Matheus Nicolau,7,1,1,5,1,167.64,167.64,3.62,1.38,0.52,0.8,Orthodox,125,30,0.1428571428571428,0.1428571428571428,0.7142857142857143,2.625,1558.14597336908,1510.1644841915802,3.14,4,1.25,0.0,0.0,0.0,0.875,21
Zak Cummings,9,1,4,4,5,182.88,190.5,2.96,0.62,0.35,0.6,Southpaw,205,38,0.1111111111111111,0.4444444444444444,0.4444444444444444,2.357142857142857,1499.3806920701602,1489.3913503648223,2.91,1,0.0,0.0,0.0,1.0,0.6428571428571429,33
Ed Herman,13,4,5,4,12,185.42,195.58,3.31,1.96,0.48,1.0,Orthodox,205,42,0.3076923076923077,0.3846153846153846,0.3076923076923077,2.32,1497.5268511029328,1505.5205761765303,3.71,0,5.0,0.0,0.0,1.0,0.52,58
Piera Rodriguez,3,0,0,3,0,160.02,160.02,3.64,3.11,0.47,0.0,Orthodox,115,30,0.0,0.0,1.0,3.0,1528.1160830307667,1492.9231261999614,2.98,3,0.0,0.0,0.0,0.0,1.0,9
Lando Vannata,4,1,1,2,6,175.26,180.34,4.52,1.09,0.45,0.3,Orthodox,155,31,0.25,0.25,0.5,2.9,1484.32557922232,1499.6001353934262,4.76,0,0.0,0.0,1.0,2.0,0.4,29
Denise Gomes,1,0,0,1,1,157.48,160.02,4.48,0.88,0.49,0.9,Orthodox,115,23,0.0,0.0,1.0,3.0,1485.403015161266,1504.6685171913796,3.66,0,0.0,0.0,0.0,1.0,0.5,6
Jorge Masvidal,17,7,1,9,10,180.34,187.96,4.05,1.38,0.47,0.3,Orthodox,170,38,0.4117647058823529,0.0588235294117647,0.5294117647058824,2.851851851851852,1472.5396929739331,1521.7642803608053,3.05,0,5.0,1.0,0.0,2.0,0.6296296296296297,77
Cynthia Calvillo,6,0,3,3,5,162.56,162.56,4.41,1.8,0.38,0.8,Orthodox,115,35,0.0,0.5,0.5,2.8181818181818183,1449.1611715110632,1490.4980096551728,4.12,0,0.0,2.0,0.0,2.0,0.5454545454545454,31
Holly Holm,7,2,0,5,6,172.72,175.26,3.13,0.87,0.4,0.1,Southpaw,135,41,0.2857142857142857,0.0,0.7142857142857143,3.692307692307693,1486.6796068419114,1505.4566940544823,2.79,0,0.0,1.0,0.0,1.0,0.5384615384615384,48
Yana Santos,4,0,0,4,3,167.64,172.72,4.42,0.97,0.58,0.1,Orthodox,135,33,0.0,0.0,1.0,2.4285714285714284,1500.0,1486.6796068419114,3.03,0,0.0,0.0,0.0,0.0,0.5714285714285714,17
Austin Lingo,2,0,0,2,1,177.8,177.8,3.86,0.43,0.37,0.0,Orthodox,145,28,0.0,0.0,1.0,3.0,1518.5242145192788,1508.565639524692,4.86,2,0.0,0.0,0.0,0.0,0.6666666666666666,9
Andrea Lee,5,1,1,3,4,167.64,175.26,4.71,1.7,0.46,0.6,Orthodox,125,34,0.2,0.2,0.6,2.7777777777777777,1497.9852561776927,1508.330104627251,3.69,0,3.333333333333333,0.0,0.0,4.0,0.5555555555555556,25
Gunnar Nelson,9,0,7,2,5,180.34,182.88,1.84,1.9,0.61,1.0,Switch,170,34,0.0,0.7777777777777778,0.2222222222222222,2.2857142857142856,1501.1293346337325,1508.2570816780608,3.0,1,0.0,0.0,0.0,1.0,0.6428571428571429,32
Makwan Amirkhani,7,1,4,2,6,177.8,182.88,1.33,3.96,0.44,1.1,Southpaw,145,34,0.1428571428571428,0.5714285714285714,0.2857142857142857,2.1538461538461537,1460.1480920559334,1509.3821259824745,2.98,0,5.0,2.0,0.0,2.0,0.5384615384615384,28
Omar Morales,4,1,0,3,3,180.34,185.42,3.42,0.46,0.4,0.0,Orthodox,155,37,0.25,0.0,0.75,2.571428571428572,1481.0438186607937,1498.9324467999998,3.18,0,0.0,1.0,1.0,1.0,0.5714285714285714,18
Jafel Filho,1,1,0,0,0,170.18,172.72,2.36,1.77,0.41,2.6,Orthodox,125,29,1.0,0.0,0.0,3.0,1500.0,1538.8375823903193,2.31,1,0.0,0.0,0.0,0.0,1.0,3
Malcolm Gordon,2,1,0,1,3,170.18,180.34,2.5,1.72,0.45,1.0,Switch,125,32,0.5,0.0,0.5,1.8,1495.045929822188,1508.881624540462,2.26,0,2.5,1.0,2.0,0.0,0.4,9
Joanne Wood,7,1,1,5,8,167.64,165.1,7.1,1.52,0.51,0.3,Orthodox,125,37,0.1428571428571428,0.1428571428571428,0.7142857142857143,2.2,1477.680436029589,1518.9899193187146,4.72,0,0.0,0.0,2.0,0.0,0.4666666666666667,33
Luana Carolina,4,0,0,4,2,167.64,175.26,4.81,0.34,0.5,0.6,Orthodox,125,29,0.0,0.0,1.0,2.6666666666666665,1493.0672193087753,1495.7456513067982,4.0,0,0.0,1.0,1.0,0.0,0.6666666666666666,16
Juliana Miller,1,1,0,0,0,170.18,167.64,3.31,1.84,0.45,1.8,Orthodox,125,26,1.0,0.0,0.0,3.0,1520.0,1500.0,4.75,1,5.0,0.0,0.0,0.0,1.0,3
Alexandr Romanov,5,1,3,1,1,187.96,190.5,3.94,4.17,0.52,0.8,Southpaw,262,32,0.2,0.6,0.2,2.0,1548.8190692637131,1510.274145731832,2.2,0,4.0,0.0,0.0,0.0,0.8333333333333334,12
Nikita Krylov,10,4,4,2,7,190.5,195.58,4.38,2.29,0.55,1.4,Orthodox,205,31,0.4,0.4,0.2,1.8235294117647056,1516.8036611138884,1516.3185128862776,2.47,2,1.6666666666666667,0.0,1.0,2.0,0.5882352941176471,31
Said Nurmagomedov,6,2,2,2,1,172.72,177.8,3.55,1.01,0.47,1.4,Orthodox,135,30,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,1557.6879796428047,1523.0896874280782,2.13,4,3.75,0.0,0.0,0.0,0.8571428571428571,14
Guido Cannetti,4,1,1,2,5,167.64,172.72,3.44,2.27,0.55,0.4,Southpaw,135,43,0.25,0.25,0.5,1.8888888888888888,1503.201029532273,1503.3046640689895,2.84,2,5.0,1.0,0.0,1.0,0.4444444444444444,17
Raphael Assuncao,15,2,1,12,8,165.1,167.64,3.22,1.65,0.42,0.2,Orthodox,135,40,0.1333333333333333,0.0666666666666666,0.8,2.652173913043478,1466.7646351545816,1514.0068696609676,2.5,1,0.0,2.0,0.0,1.0,0.6521739130434783,61
Tony Gravely,5,3,0,2,3,165.1,175.26,3.82,5.4,0.48,0.3,Orthodox,135,31,0.6,0.0,0.4,2.5,1525.4035862136518,1502.1110488259671,4.47,0,2.5,1.0,0.0,1.0,0.625,20
Tyson Nam,3,3,0,0,3,170.18,172.72,3.87,0.0,0.33,0.0,Orthodox,125,39,1.0,0.0,0.0,2.1666666666666665,1525.3413403834445,1507.5873670090264,4.97,1,5.0,0.0,0.0,2.0,0.5,13
Jared Gooden,1,1,0,0,3,182.88,195.58,5.08,0.67,0.49,0.2,Orthodox,170,29,1.0,0.0,0.0,2.5,1477.3755445179715,1501.9500895098545,6.68,0,5.0,0.0,0.0,3.0,0.25,10
Shavkat Rakhmonov,4,1,3,0,0,185.42,195.58,4.12,1.49,0.61,1.8,Orthodox,170,28,0.25,0.75,0.0,1.5,1557.8998510841736,1522.4686299372606,2.61,4,5.0,0.0,0.0,0.0,1.0,6
Cody Garbrandt,7,5,0,2,5,172.72,165.1,2.98,1.03,0.4,0.0,Orthodox,135,31,0.7142857142857143,0.0,0.2857142857142857,2.1666666666666665,1485.1835639350277,1505.269432668278,3.89,0,5.0,1.0,0.0,1.0,0.5833333333333334,26
Trevin Jones,1,1,0,0,3,170.18,177.8,2.13,0.62,0.37,0.2,Southpaw,135,32,1.0,0.0,0.0,3.25,1494.6891434454458,1501.0974653948415,4.29,0,5.0,0.0,1.0,2.0,0.25,13
Derek Brunson,17,7,3,7,7,185.42,195.58,3.51,3.14,0.47,0.6,Southpaw,185,39,0.4117647058823529,0.1764705882352941,0.4117647058823529,2.0416666666666665,1539.045364812274,1525.1106990057358,3.05,0,2.5,1.0,0.0,0.0,0.7083333333333334,49
Julian Marquez,4,1,3,0,2,187.96,182.88,4.85,0.0,0.45,2.6,Orthodox,185,32,0.25,0.75,0.0,2.1666666666666665,1502.9547830858733,1499.09485097186,4.99,0,5.0,1.0,0.0,0.0,0.6666666666666666,13
Mana Martinez,2,0,0,2,2,177.8,177.8,4.33,0.72,0.48,0.5,Orthodox,135,26,0.0,0.0,1.0,2.5,1503.861132440957,1494.9178210393732,4.94,1,0.0,0.0,0.0,1.0,0.5,10
Augusto Sakai,5,3,0,2,4,190.5,195.58,4.6,0.23,0.49,0.0,Orthodox,265,31,0.6,0.0,0.4,2.4444444444444446,1455.9610833707034,1519.4490069798087,3.83,0,2.5,4.0,0.0,0.0,0.5555555555555556,22
Montana De La Rosa,5,1,3,1,3,170.18,172.72,2.9,1.85,0.37,0.8,Orthodox,125,28,0.2,0.6,0.2,2.875,1500.353169886027,1498.399648898058,3.21,0,3.333333333333333,0.0,0.0,3.0,0.625,23
Victor Martinez,1,0,0,1,0,172.72,177.8,7.94,0.7,0.51,0.0,Orthodox,155,31,0.0,0.0,1.0,3.0,1500.0,1512.0210344393386,7.45,1,0.0,0.0,0.0,0.0,1.0,3
Ode Osbourne,4,2,1,1,3,170.18,185.42,3.46,1.27,0.38,0.2,Southpaw,125,31,0.5,0.25,0.25,1.2857142857142858,1493.1936274484988,1495.3378182678352,4.41,0,2.5,2.0,0.0,0.0,0.5714285714285714,9
Rafael Alves,2,0,2,0,2,172.72,172.72,1.85,0.29,0.48,1.5,Orthodox,155,32,0.0,1.0,0.0,2.25,1480.6382282054906,1512.0209127993871,3.3,0,5.0,1.0,0.0,1.0,0.5,9
Nurullo Aliev,1,1,0,0,0,177.8,182.88,2.5,3.06,0.51,0.0,Orthodox,155,22,1.0,0.0,0.0,1.0,1500.0,1480.6382282054906,0.46,1,0.0,0.0,0.0,0.0,1.0,1
William Knight,5,3,0,2,3,177.8,185.42,2.62,1.78,0.56,0.4,Orthodox,205,34,0.6,0.0,0.4,2.5,1494.896121512951,1496.5849586264662,3.3,0,1.6666666666666667,1.0,0.0,2.0,0.625,20
Lina Lansberg,4,0,0,4,6,170.18,165.1,2.69,0.52,0.55,0.1,Orthodox,135,40,0.0,0.0,1.0,2.8,1487.473749503509,1506.4205054972804,3.87,0,0.0,0.0,0.0,1.0,0.4,28
Parker Porter,3,0,0,3,2,182.88,190.5,6.55,1.35,0.5,0.5,Orthodox,265,37,0.0,0.0,1.0,2.2,1512.2499141583044,1500.073926005133,6.32,0,0.0,1.0,1.0,0.0,0.6,11
Loma Lookboonmee,4,0,0,4,2,154.94,154.94,4.1,1.9,0.57,0.1,Orthodox,115,27,0.0,0.0,1.0,3.0,1523.9340192214931,1494.354147489052,2.58,1,1.25,0.0,0.0,2.0,0.6666666666666666,18
Blagoy Ivanov,3,0,0,3,3,180.34,185.42,3.25,0.69,0.4,0.1,Southpaw,250,36,0.0,0.0,1.0,3.333333333333333,1506.988256522142,1534.4640131899062,4.2,1,0.0,0.0,0.0,1.0,0.5,20
Anshul Jubli,1,0,0,1,0,182.88,175.26,6.48,0.82,0.46,0.4,Switch,155,28,0.0,0.0,1.0,3.0,1500.0,1500.0,5.61,1,0.0,0.0,0.0,0.0,1.0,3
Yizha,2,0,1,1,0,170.18,180.34,2.82,4.55,0.44,1.4,Orthodox,145,26,0.0,0.5,0.5,2.0,1500.0,1500.0,2.15,2,0.0,0.0,0.0,0.0,1.0,4
